dt_abertura;Year;Month;Day
24/07/1944;1944;jul;24
25/07/1944;1944;jul;25
26/07/1944;1944;jul;26
27/07/1944;1944;jul;27
28/07/1944;1944;jul;28
29/07/1944;1944;jul;29
30/07/1944;1944;jul;30
31/07/1944;1944;jul;31
01/08/1944;1944;ago;1
02/08/1944;1944;ago;2
03/08/1944;1944;ago;3
04/08/1944;1944;ago;4
05/08/1944;1944;ago;5
06/08/1944;1944;ago;6
07/08/1944;1944;ago;7
08/08/1944;1944;ago;8
09/08/1944;1944;ago;9
10/08/1944;1944;ago;10
11/08/1944;1944;ago;11
12/08/1944;1944;ago;12
13/08/1944;1944;ago;13
14/08/1944;1944;ago;14
15/08/1944;1944;ago;15
16/08/1944;1944;ago;16
17/08/1944;1944;ago;17
18/08/1944;1944;ago;18
19/08/1944;1944;ago;19
20/08/1944;1944;ago;20
21/08/1944;1944;ago;21
22/08/1944;1944;ago;22
23/08/1944;1944;ago;23
24/08/1944;1944;ago;24
25/08/1944;1944;ago;25
26/08/1944;1944;ago;26
27/08/1944;1944;ago;27
28/08/1944;1944;ago;28
29/08/1944;1944;ago;29
30/08/1944;1944;ago;30
31/08/1944;1944;ago;31
01/09/1944;1944;set;1
02/09/1944;1944;set;2
03/09/1944;1944;set;3
04/09/1944;1944;set;4
05/09/1944;1944;set;5
06/09/1944;1944;set;6
07/09/1944;1944;set;7
08/09/1944;1944;set;8
09/09/1944;1944;set;9
10/09/1944;1944;set;10
11/09/1944;1944;set;11
12/09/1944;1944;set;12
13/09/1944;1944;set;13
14/09/1944;1944;set;14
15/09/1944;1944;set;15
16/09/1944;1944;set;16
17/09/1944;1944;set;17
18/09/1944;1944;set;18
19/09/1944;1944;set;19
20/09/1944;1944;set;20
21/09/1944;1944;set;21
22/09/1944;1944;set;22
23/09/1944;1944;set;23
24/09/1944;1944;set;24
25/09/1944;1944;set;25
26/09/1944;1944;set;26
27/09/1944;1944;set;27
28/09/1944;1944;set;28
29/09/1944;1944;set;29
30/09/1944;1944;set;30
01/10/1944;1944;out;1
02/10/1944;1944;out;2
03/10/1944;1944;out;3
04/10/1944;1944;out;4
05/10/1944;1944;out;5
06/10/1944;1944;out;6
07/10/1944;1944;out;7
08/10/1944;1944;out;8
09/10/1944;1944;out;9
10/10/1944;1944;out;10
11/10/1944;1944;out;11
12/10/1944;1944;out;12
13/10/1944;1944;out;13
14/10/1944;1944;out;14
15/10/1944;1944;out;15
16/10/1944;1944;out;16
17/10/1944;1944;out;17
18/10/1944;1944;out;18
19/10/1944;1944;out;19
20/10/1944;1944;out;20
21/10/1944;1944;out;21
22/10/1944;1944;out;22
23/10/1944;1944;out;23
24/10/1944;1944;out;24
25/10/1944;1944;out;25
26/10/1944;1944;out;26
27/10/1944;1944;out;27
28/10/1944;1944;out;28
29/10/1944;1944;out;29
30/10/1944;1944;out;30
31/10/1944;1944;out;31
01/11/1944;1944;nov;1
02/11/1944;1944;nov;2
03/11/1944;1944;nov;3
04/11/1944;1944;nov;4
05/11/1944;1944;nov;5
06/11/1944;1944;nov;6
07/11/1944;1944;nov;7
08/11/1944;1944;nov;8
09/11/1944;1944;nov;9
10/11/1944;1944;nov;10
11/11/1944;1944;nov;11
12/11/1944;1944;nov;12
13/11/1944;1944;nov;13
14/11/1944;1944;nov;14
15/11/1944;1944;nov;15
16/11/1944;1944;nov;16
17/11/1944;1944;nov;17
18/11/1944;1944;nov;18
19/11/1944;1944;nov;19
20/11/1944;1944;nov;20
21/11/1944;1944;nov;21
22/11/1944;1944;nov;22
23/11/1944;1944;nov;23
24/11/1944;1944;nov;24
25/11/1944;1944;nov;25
26/11/1944;1944;nov;26
27/11/1944;1944;nov;27
28/11/1944;1944;nov;28
29/11/1944;1944;nov;29
30/11/1944;1944;nov;30
01/12/1944;1944;dez;1
02/12/1944;1944;dez;2
03/12/1944;1944;dez;3
04/12/1944;1944;dez;4
05/12/1944;1944;dez;5
06/12/1944;1944;dez;6
07/12/1944;1944;dez;7
08/12/1944;1944;dez;8
09/12/1944;1944;dez;9
10/12/1944;1944;dez;10
11/12/1944;1944;dez;11
12/12/1944;1944;dez;12
13/12/1944;1944;dez;13
14/12/1944;1944;dez;14
15/12/1944;1944;dez;15
16/12/1944;1944;dez;16
17/12/1944;1944;dez;17
18/12/1944;1944;dez;18
19/12/1944;1944;dez;19
20/12/1944;1944;dez;20
21/12/1944;1944;dez;21
22/12/1944;1944;dez;22
23/12/1944;1944;dez;23
24/12/1944;1944;dez;24
25/12/1944;1944;dez;25
26/12/1944;1944;dez;26
27/12/1944;1944;dez;27
28/12/1944;1944;dez;28
29/12/1944;1944;dez;29
30/12/1944;1944;dez;30
31/12/1944;1944;dez;31
01/01/1945;1945;jan;1
02/01/1945;1945;jan;2
03/01/1945;1945;jan;3
04/01/1945;1945;jan;4
05/01/1945;1945;jan;5
06/01/1945;1945;jan;6
07/01/1945;1945;jan;7
08/01/1945;1945;jan;8
09/01/1945;1945;jan;9
10/01/1945;1945;jan;10
11/01/1945;1945;jan;11
12/01/1945;1945;jan;12
13/01/1945;1945;jan;13
14/01/1945;1945;jan;14
15/01/1945;1945;jan;15
16/01/1945;1945;jan;16
17/01/1945;1945;jan;17
18/01/1945;1945;jan;18
19/01/1945;1945;jan;19
20/01/1945;1945;jan;20
21/01/1945;1945;jan;21
22/01/1945;1945;jan;22
23/01/1945;1945;jan;23
24/01/1945;1945;jan;24
25/01/1945;1945;jan;25
26/01/1945;1945;jan;26
27/01/1945;1945;jan;27
28/01/1945;1945;jan;28
29/01/1945;1945;jan;29
30/01/1945;1945;jan;30
31/01/1945;1945;jan;31
01/02/1945;1945;fev;1
02/02/1945;1945;fev;2
03/02/1945;1945;fev;3
04/02/1945;1945;fev;4
05/02/1945;1945;fev;5
06/02/1945;1945;fev;6
07/02/1945;1945;fev;7
08/02/1945;1945;fev;8
09/02/1945;1945;fev;9
10/02/1945;1945;fev;10
11/02/1945;1945;fev;11
12/02/1945;1945;fev;12
13/02/1945;1945;fev;13
14/02/1945;1945;fev;14
15/02/1945;1945;fev;15
16/02/1945;1945;fev;16
17/02/1945;1945;fev;17
18/02/1945;1945;fev;18
19/02/1945;1945;fev;19
20/02/1945;1945;fev;20
21/02/1945;1945;fev;21
22/02/1945;1945;fev;22
23/02/1945;1945;fev;23
24/02/1945;1945;fev;24
25/02/1945;1945;fev;25
26/02/1945;1945;fev;26
27/02/1945;1945;fev;27
28/02/1945;1945;fev;28
01/03/1945;1945;mar;1
02/03/1945;1945;mar;2
03/03/1945;1945;mar;3
04/03/1945;1945;mar;4
05/03/1945;1945;mar;5
06/03/1945;1945;mar;6
07/03/1945;1945;mar;7
08/03/1945;1945;mar;8
09/03/1945;1945;mar;9
10/03/1945;1945;mar;10
11/03/1945;1945;mar;11
12/03/1945;1945;mar;12
13/03/1945;1945;mar;13
14/03/1945;1945;mar;14
15/03/1945;1945;mar;15
16/03/1945;1945;mar;16
17/03/1945;1945;mar;17
18/03/1945;1945;mar;18
19/03/1945;1945;mar;19
20/03/1945;1945;mar;20
21/03/1945;1945;mar;21
22/03/1945;1945;mar;22
23/03/1945;1945;mar;23
24/03/1945;1945;mar;24
25/03/1945;1945;mar;25
26/03/1945;1945;mar;26
27/03/1945;1945;mar;27
28/03/1945;1945;mar;28
29/03/1945;1945;mar;29
30/03/1945;1945;mar;30
31/03/1945;1945;mar;31
01/04/1945;1945;abr;1
02/04/1945;1945;abr;2
03/04/1945;1945;abr;3
04/04/1945;1945;abr;4
05/04/1945;1945;abr;5
06/04/1945;1945;abr;6
07/04/1945;1945;abr;7
08/04/1945;1945;abr;8
09/04/1945;1945;abr;9
10/04/1945;1945;abr;10
11/04/1945;1945;abr;11
12/04/1945;1945;abr;12
13/04/1945;1945;abr;13
14/04/1945;1945;abr;14
15/04/1945;1945;abr;15
16/04/1945;1945;abr;16
17/04/1945;1945;abr;17
18/04/1945;1945;abr;18
19/04/1945;1945;abr;19
20/04/1945;1945;abr;20
21/04/1945;1945;abr;21
22/04/1945;1945;abr;22
23/04/1945;1945;abr;23
24/04/1945;1945;abr;24
25/04/1945;1945;abr;25
26/04/1945;1945;abr;26
27/04/1945;1945;abr;27
28/04/1945;1945;abr;28
29/04/1945;1945;abr;29
30/04/1945;1945;abr;30
01/05/1945;1945;mai;1
02/05/1945;1945;mai;2
03/05/1945;1945;mai;3
04/05/1945;1945;mai;4
05/05/1945;1945;mai;5
06/05/1945;1945;mai;6
07/05/1945;1945;mai;7
08/05/1945;1945;mai;8
09/05/1945;1945;mai;9
10/05/1945;1945;mai;10
11/05/1945;1945;mai;11
12/05/1945;1945;mai;12
13/05/1945;1945;mai;13
14/05/1945;1945;mai;14
15/05/1945;1945;mai;15
16/05/1945;1945;mai;16
17/05/1945;1945;mai;17
18/05/1945;1945;mai;18
19/05/1945;1945;mai;19
20/05/1945;1945;mai;20
21/05/1945;1945;mai;21
22/05/1945;1945;mai;22
23/05/1945;1945;mai;23
24/05/1945;1945;mai;24
25/05/1945;1945;mai;25
26/05/1945;1945;mai;26
27/05/1945;1945;mai;27
28/05/1945;1945;mai;28
29/05/1945;1945;mai;29
30/05/1945;1945;mai;30
31/05/1945;1945;mai;31
01/06/1945;1945;jun;1
02/06/1945;1945;jun;2
03/06/1945;1945;jun;3
04/06/1945;1945;jun;4
05/06/1945;1945;jun;5
06/06/1945;1945;jun;6
07/06/1945;1945;jun;7
08/06/1945;1945;jun;8
09/06/1945;1945;jun;9
10/06/1945;1945;jun;10
11/06/1945;1945;jun;11
12/06/1945;1945;jun;12
13/06/1945;1945;jun;13
14/06/1945;1945;jun;14
15/06/1945;1945;jun;15
16/06/1945;1945;jun;16
17/06/1945;1945;jun;17
18/06/1945;1945;jun;18
19/06/1945;1945;jun;19
20/06/1945;1945;jun;20
21/06/1945;1945;jun;21
22/06/1945;1945;jun;22
23/06/1945;1945;jun;23
24/06/1945;1945;jun;24
25/06/1945;1945;jun;25
26/06/1945;1945;jun;26
27/06/1945;1945;jun;27
28/06/1945;1945;jun;28
29/06/1945;1945;jun;29
30/06/1945;1945;jun;30
01/07/1945;1945;jul;1
02/07/1945;1945;jul;2
03/07/1945;1945;jul;3
04/07/1945;1945;jul;4
05/07/1945;1945;jul;5
06/07/1945;1945;jul;6
07/07/1945;1945;jul;7
08/07/1945;1945;jul;8
09/07/1945;1945;jul;9
10/07/1945;1945;jul;10
11/07/1945;1945;jul;11
12/07/1945;1945;jul;12
13/07/1945;1945;jul;13
14/07/1945;1945;jul;14
15/07/1945;1945;jul;15
16/07/1945;1945;jul;16
17/07/1945;1945;jul;17
18/07/1945;1945;jul;18
19/07/1945;1945;jul;19
20/07/1945;1945;jul;20
21/07/1945;1945;jul;21
22/07/1945;1945;jul;22
23/07/1945;1945;jul;23
24/07/1945;1945;jul;24
25/07/1945;1945;jul;25
26/07/1945;1945;jul;26
27/07/1945;1945;jul;27
28/07/1945;1945;jul;28
29/07/1945;1945;jul;29
30/07/1945;1945;jul;30
31/07/1945;1945;jul;31
01/08/1945;1945;ago;1
02/08/1945;1945;ago;2
03/08/1945;1945;ago;3
04/08/1945;1945;ago;4
05/08/1945;1945;ago;5
06/08/1945;1945;ago;6
07/08/1945;1945;ago;7
08/08/1945;1945;ago;8
09/08/1945;1945;ago;9
10/08/1945;1945;ago;10
11/08/1945;1945;ago;11
12/08/1945;1945;ago;12
13/08/1945;1945;ago;13
14/08/1945;1945;ago;14
15/08/1945;1945;ago;15
16/08/1945;1945;ago;16
17/08/1945;1945;ago;17
18/08/1945;1945;ago;18
19/08/1945;1945;ago;19
20/08/1945;1945;ago;20
21/08/1945;1945;ago;21
22/08/1945;1945;ago;22
23/08/1945;1945;ago;23
24/08/1945;1945;ago;24
25/08/1945;1945;ago;25
26/08/1945;1945;ago;26
27/08/1945;1945;ago;27
28/08/1945;1945;ago;28
29/08/1945;1945;ago;29
30/08/1945;1945;ago;30
31/08/1945;1945;ago;31
01/09/1945;1945;set;1
02/09/1945;1945;set;2
03/09/1945;1945;set;3
04/09/1945;1945;set;4
05/09/1945;1945;set;5
06/09/1945;1945;set;6
07/09/1945;1945;set;7
08/09/1945;1945;set;8
09/09/1945;1945;set;9
10/09/1945;1945;set;10
11/09/1945;1945;set;11
12/09/1945;1945;set;12
13/09/1945;1945;set;13
14/09/1945;1945;set;14
15/09/1945;1945;set;15
16/09/1945;1945;set;16
17/09/1945;1945;set;17
18/09/1945;1945;set;18
19/09/1945;1945;set;19
20/09/1945;1945;set;20
21/09/1945;1945;set;21
22/09/1945;1945;set;22
23/09/1945;1945;set;23
24/09/1945;1945;set;24
25/09/1945;1945;set;25
26/09/1945;1945;set;26
27/09/1945;1945;set;27
28/09/1945;1945;set;28
29/09/1945;1945;set;29
30/09/1945;1945;set;30
01/10/1945;1945;out;1
02/10/1945;1945;out;2
03/10/1945;1945;out;3
04/10/1945;1945;out;4
05/10/1945;1945;out;5
06/10/1945;1945;out;6
07/10/1945;1945;out;7
08/10/1945;1945;out;8
09/10/1945;1945;out;9
10/10/1945;1945;out;10
11/10/1945;1945;out;11
12/10/1945;1945;out;12
13/10/1945;1945;out;13
14/10/1945;1945;out;14
15/10/1945;1945;out;15
16/10/1945;1945;out;16
17/10/1945;1945;out;17
18/10/1945;1945;out;18
19/10/1945;1945;out;19
20/10/1945;1945;out;20
21/10/1945;1945;out;21
22/10/1945;1945;out;22
23/10/1945;1945;out;23
24/10/1945;1945;out;24
25/10/1945;1945;out;25
26/10/1945;1945;out;26
27/10/1945;1945;out;27
28/10/1945;1945;out;28
29/10/1945;1945;out;29
30/10/1945;1945;out;30
31/10/1945;1945;out;31
01/11/1945;1945;nov;1
02/11/1945;1945;nov;2
03/11/1945;1945;nov;3
04/11/1945;1945;nov;4
05/11/1945;1945;nov;5
06/11/1945;1945;nov;6
07/11/1945;1945;nov;7
08/11/1945;1945;nov;8
09/11/1945;1945;nov;9
10/11/1945;1945;nov;10
11/11/1945;1945;nov;11
12/11/1945;1945;nov;12
13/11/1945;1945;nov;13
14/11/1945;1945;nov;14
15/11/1945;1945;nov;15
16/11/1945;1945;nov;16
17/11/1945;1945;nov;17
18/11/1945;1945;nov;18
19/11/1945;1945;nov;19
20/11/1945;1945;nov;20
21/11/1945;1945;nov;21
22/11/1945;1945;nov;22
23/11/1945;1945;nov;23
24/11/1945;1945;nov;24
25/11/1945;1945;nov;25
26/11/1945;1945;nov;26
27/11/1945;1945;nov;27
28/11/1945;1945;nov;28
29/11/1945;1945;nov;29
30/11/1945;1945;nov;30
01/12/1945;1945;dez;1
02/12/1945;1945;dez;2
03/12/1945;1945;dez;3
04/12/1945;1945;dez;4
05/12/1945;1945;dez;5
06/12/1945;1945;dez;6
07/12/1945;1945;dez;7
08/12/1945;1945;dez;8
09/12/1945;1945;dez;9
10/12/1945;1945;dez;10
11/12/1945;1945;dez;11
12/12/1945;1945;dez;12
13/12/1945;1945;dez;13
14/12/1945;1945;dez;14
15/12/1945;1945;dez;15
16/12/1945;1945;dez;16
17/12/1945;1945;dez;17
18/12/1945;1945;dez;18
19/12/1945;1945;dez;19
20/12/1945;1945;dez;20
21/12/1945;1945;dez;21
22/12/1945;1945;dez;22
23/12/1945;1945;dez;23
24/12/1945;1945;dez;24
25/12/1945;1945;dez;25
26/12/1945;1945;dez;26
27/12/1945;1945;dez;27
28/12/1945;1945;dez;28
29/12/1945;1945;dez;29
30/12/1945;1945;dez;30
31/12/1945;1945;dez;31
01/01/1946;1946;jan;1
02/01/1946;1946;jan;2
03/01/1946;1946;jan;3
04/01/1946;1946;jan;4
05/01/1946;1946;jan;5
06/01/1946;1946;jan;6
07/01/1946;1946;jan;7
08/01/1946;1946;jan;8
09/01/1946;1946;jan;9
10/01/1946;1946;jan;10
11/01/1946;1946;jan;11
12/01/1946;1946;jan;12
13/01/1946;1946;jan;13
14/01/1946;1946;jan;14
15/01/1946;1946;jan;15
16/01/1946;1946;jan;16
17/01/1946;1946;jan;17
18/01/1946;1946;jan;18
19/01/1946;1946;jan;19
20/01/1946;1946;jan;20
21/01/1946;1946;jan;21
22/01/1946;1946;jan;22
23/01/1946;1946;jan;23
24/01/1946;1946;jan;24
25/01/1946;1946;jan;25
26/01/1946;1946;jan;26
27/01/1946;1946;jan;27
28/01/1946;1946;jan;28
29/01/1946;1946;jan;29
30/01/1946;1946;jan;30
31/01/1946;1946;jan;31
01/02/1946;1946;fev;1
02/02/1946;1946;fev;2
03/02/1946;1946;fev;3
04/02/1946;1946;fev;4
05/02/1946;1946;fev;5
06/02/1946;1946;fev;6
07/02/1946;1946;fev;7
08/02/1946;1946;fev;8
09/02/1946;1946;fev;9
10/02/1946;1946;fev;10
11/02/1946;1946;fev;11
12/02/1946;1946;fev;12
13/02/1946;1946;fev;13
14/02/1946;1946;fev;14
15/02/1946;1946;fev;15
16/02/1946;1946;fev;16
17/02/1946;1946;fev;17
18/02/1946;1946;fev;18
19/02/1946;1946;fev;19
20/02/1946;1946;fev;20
21/02/1946;1946;fev;21
22/02/1946;1946;fev;22
23/02/1946;1946;fev;23
24/02/1946;1946;fev;24
25/02/1946;1946;fev;25
26/02/1946;1946;fev;26
27/02/1946;1946;fev;27
28/02/1946;1946;fev;28
01/03/1946;1946;mar;1
02/03/1946;1946;mar;2
03/03/1946;1946;mar;3
04/03/1946;1946;mar;4
05/03/1946;1946;mar;5
06/03/1946;1946;mar;6
07/03/1946;1946;mar;7
08/03/1946;1946;mar;8
09/03/1946;1946;mar;9
10/03/1946;1946;mar;10
11/03/1946;1946;mar;11
12/03/1946;1946;mar;12
13/03/1946;1946;mar;13
14/03/1946;1946;mar;14
15/03/1946;1946;mar;15
16/03/1946;1946;mar;16
17/03/1946;1946;mar;17
18/03/1946;1946;mar;18
19/03/1946;1946;mar;19
20/03/1946;1946;mar;20
21/03/1946;1946;mar;21
22/03/1946;1946;mar;22
23/03/1946;1946;mar;23
24/03/1946;1946;mar;24
25/03/1946;1946;mar;25
26/03/1946;1946;mar;26
27/03/1946;1946;mar;27
28/03/1946;1946;mar;28
29/03/1946;1946;mar;29
30/03/1946;1946;mar;30
31/03/1946;1946;mar;31
01/04/1946;1946;abr;1
02/04/1946;1946;abr;2
03/04/1946;1946;abr;3
04/04/1946;1946;abr;4
05/04/1946;1946;abr;5
06/04/1946;1946;abr;6
07/04/1946;1946;abr;7
08/04/1946;1946;abr;8
09/04/1946;1946;abr;9
10/04/1946;1946;abr;10
11/04/1946;1946;abr;11
12/04/1946;1946;abr;12
13/04/1946;1946;abr;13
14/04/1946;1946;abr;14
15/04/1946;1946;abr;15
16/04/1946;1946;abr;16
17/04/1946;1946;abr;17
18/04/1946;1946;abr;18
19/04/1946;1946;abr;19
20/04/1946;1946;abr;20
21/04/1946;1946;abr;21
22/04/1946;1946;abr;22
23/04/1946;1946;abr;23
24/04/1946;1946;abr;24
25/04/1946;1946;abr;25
26/04/1946;1946;abr;26
27/04/1946;1946;abr;27
28/04/1946;1946;abr;28
29/04/1946;1946;abr;29
30/04/1946;1946;abr;30
01/05/1946;1946;mai;1
02/05/1946;1946;mai;2
03/05/1946;1946;mai;3
04/05/1946;1946;mai;4
05/05/1946;1946;mai;5
06/05/1946;1946;mai;6
07/05/1946;1946;mai;7
08/05/1946;1946;mai;8
09/05/1946;1946;mai;9
10/05/1946;1946;mai;10
11/05/1946;1946;mai;11
12/05/1946;1946;mai;12
13/05/1946;1946;mai;13
14/05/1946;1946;mai;14
15/05/1946;1946;mai;15
16/05/1946;1946;mai;16
17/05/1946;1946;mai;17
18/05/1946;1946;mai;18
19/05/1946;1946;mai;19
20/05/1946;1946;mai;20
21/05/1946;1946;mai;21
22/05/1946;1946;mai;22
23/05/1946;1946;mai;23
24/05/1946;1946;mai;24
25/05/1946;1946;mai;25
26/05/1946;1946;mai;26
27/05/1946;1946;mai;27
28/05/1946;1946;mai;28
29/05/1946;1946;mai;29
30/05/1946;1946;mai;30
31/05/1946;1946;mai;31
01/06/1946;1946;jun;1
02/06/1946;1946;jun;2
03/06/1946;1946;jun;3
04/06/1946;1946;jun;4
05/06/1946;1946;jun;5
06/06/1946;1946;jun;6
07/06/1946;1946;jun;7
08/06/1946;1946;jun;8
09/06/1946;1946;jun;9
10/06/1946;1946;jun;10
11/06/1946;1946;jun;11
12/06/1946;1946;jun;12
13/06/1946;1946;jun;13
14/06/1946;1946;jun;14
15/06/1946;1946;jun;15
16/06/1946;1946;jun;16
17/06/1946;1946;jun;17
18/06/1946;1946;jun;18
19/06/1946;1946;jun;19
20/06/1946;1946;jun;20
21/06/1946;1946;jun;21
22/06/1946;1946;jun;22
23/06/1946;1946;jun;23
24/06/1946;1946;jun;24
25/06/1946;1946;jun;25
26/06/1946;1946;jun;26
27/06/1946;1946;jun;27
28/06/1946;1946;jun;28
29/06/1946;1946;jun;29
30/06/1946;1946;jun;30
01/07/1946;1946;jul;1
02/07/1946;1946;jul;2
03/07/1946;1946;jul;3
04/07/1946;1946;jul;4
05/07/1946;1946;jul;5
06/07/1946;1946;jul;6
07/07/1946;1946;jul;7
08/07/1946;1946;jul;8
09/07/1946;1946;jul;9
10/07/1946;1946;jul;10
11/07/1946;1946;jul;11
12/07/1946;1946;jul;12
13/07/1946;1946;jul;13
14/07/1946;1946;jul;14
15/07/1946;1946;jul;15
16/07/1946;1946;jul;16
17/07/1946;1946;jul;17
18/07/1946;1946;jul;18
19/07/1946;1946;jul;19
20/07/1946;1946;jul;20
21/07/1946;1946;jul;21
22/07/1946;1946;jul;22
23/07/1946;1946;jul;23
24/07/1946;1946;jul;24
25/07/1946;1946;jul;25
26/07/1946;1946;jul;26
27/07/1946;1946;jul;27
28/07/1946;1946;jul;28
29/07/1946;1946;jul;29
30/07/1946;1946;jul;30
31/07/1946;1946;jul;31
01/08/1946;1946;ago;1
02/08/1946;1946;ago;2
03/08/1946;1946;ago;3
04/08/1946;1946;ago;4
05/08/1946;1946;ago;5
06/08/1946;1946;ago;6
07/08/1946;1946;ago;7
08/08/1946;1946;ago;8
09/08/1946;1946;ago;9
10/08/1946;1946;ago;10
11/08/1946;1946;ago;11
12/08/1946;1946;ago;12
13/08/1946;1946;ago;13
14/08/1946;1946;ago;14
15/08/1946;1946;ago;15
16/08/1946;1946;ago;16
17/08/1946;1946;ago;17
18/08/1946;1946;ago;18
19/08/1946;1946;ago;19
20/08/1946;1946;ago;20
21/08/1946;1946;ago;21
22/08/1946;1946;ago;22
23/08/1946;1946;ago;23
24/08/1946;1946;ago;24
25/08/1946;1946;ago;25
26/08/1946;1946;ago;26
27/08/1946;1946;ago;27
28/08/1946;1946;ago;28
29/08/1946;1946;ago;29
30/08/1946;1946;ago;30
31/08/1946;1946;ago;31
01/09/1946;1946;set;1
02/09/1946;1946;set;2
03/09/1946;1946;set;3
04/09/1946;1946;set;4
05/09/1946;1946;set;5
06/09/1946;1946;set;6
07/09/1946;1946;set;7
08/09/1946;1946;set;8
09/09/1946;1946;set;9
10/09/1946;1946;set;10
11/09/1946;1946;set;11
12/09/1946;1946;set;12
13/09/1946;1946;set;13
14/09/1946;1946;set;14
15/09/1946;1946;set;15
16/09/1946;1946;set;16
17/09/1946;1946;set;17
18/09/1946;1946;set;18
19/09/1946;1946;set;19
20/09/1946;1946;set;20
21/09/1946;1946;set;21
22/09/1946;1946;set;22
23/09/1946;1946;set;23
24/09/1946;1946;set;24
25/09/1946;1946;set;25
26/09/1946;1946;set;26
27/09/1946;1946;set;27
28/09/1946;1946;set;28
29/09/1946;1946;set;29
30/09/1946;1946;set;30
01/10/1946;1946;out;1
02/10/1946;1946;out;2
03/10/1946;1946;out;3
04/10/1946;1946;out;4
05/10/1946;1946;out;5
06/10/1946;1946;out;6
07/10/1946;1946;out;7
08/10/1946;1946;out;8
09/10/1946;1946;out;9
10/10/1946;1946;out;10
11/10/1946;1946;out;11
12/10/1946;1946;out;12
13/10/1946;1946;out;13
14/10/1946;1946;out;14
15/10/1946;1946;out;15
16/10/1946;1946;out;16
17/10/1946;1946;out;17
18/10/1946;1946;out;18
19/10/1946;1946;out;19
20/10/1946;1946;out;20
21/10/1946;1946;out;21
22/10/1946;1946;out;22
23/10/1946;1946;out;23
24/10/1946;1946;out;24
25/10/1946;1946;out;25
26/10/1946;1946;out;26
27/10/1946;1946;out;27
28/10/1946;1946;out;28
29/10/1946;1946;out;29
30/10/1946;1946;out;30
31/10/1946;1946;out;31
01/11/1946;1946;nov;1
02/11/1946;1946;nov;2
03/11/1946;1946;nov;3
04/11/1946;1946;nov;4
05/11/1946;1946;nov;5
06/11/1946;1946;nov;6
07/11/1946;1946;nov;7
08/11/1946;1946;nov;8
09/11/1946;1946;nov;9
10/11/1946;1946;nov;10
11/11/1946;1946;nov;11
12/11/1946;1946;nov;12
13/11/1946;1946;nov;13
14/11/1946;1946;nov;14
15/11/1946;1946;nov;15
16/11/1946;1946;nov;16
17/11/1946;1946;nov;17
18/11/1946;1946;nov;18
19/11/1946;1946;nov;19
20/11/1946;1946;nov;20
21/11/1946;1946;nov;21
22/11/1946;1946;nov;22
23/11/1946;1946;nov;23
24/11/1946;1946;nov;24
25/11/1946;1946;nov;25
26/11/1946;1946;nov;26
27/11/1946;1946;nov;27
28/11/1946;1946;nov;28
29/11/1946;1946;nov;29
30/11/1946;1946;nov;30
01/12/1946;1946;dez;1
02/12/1946;1946;dez;2
03/12/1946;1946;dez;3
04/12/1946;1946;dez;4
05/12/1946;1946;dez;5
06/12/1946;1946;dez;6
07/12/1946;1946;dez;7
08/12/1946;1946;dez;8
09/12/1946;1946;dez;9
10/12/1946;1946;dez;10
11/12/1946;1946;dez;11
12/12/1946;1946;dez;12
13/12/1946;1946;dez;13
14/12/1946;1946;dez;14
15/12/1946;1946;dez;15
16/12/1946;1946;dez;16
17/12/1946;1946;dez;17
18/12/1946;1946;dez;18
19/12/1946;1946;dez;19
20/12/1946;1946;dez;20
21/12/1946;1946;dez;21
22/12/1946;1946;dez;22
23/12/1946;1946;dez;23
24/12/1946;1946;dez;24
25/12/1946;1946;dez;25
26/12/1946;1946;dez;26
27/12/1946;1946;dez;27
28/12/1946;1946;dez;28
29/12/1946;1946;dez;29
30/12/1946;1946;dez;30
31/12/1946;1946;dez;31
01/01/1947;1947;jan;1
02/01/1947;1947;jan;2
03/01/1947;1947;jan;3
04/01/1947;1947;jan;4
05/01/1947;1947;jan;5
06/01/1947;1947;jan;6
07/01/1947;1947;jan;7
08/01/1947;1947;jan;8
09/01/1947;1947;jan;9
10/01/1947;1947;jan;10
11/01/1947;1947;jan;11
12/01/1947;1947;jan;12
13/01/1947;1947;jan;13
14/01/1947;1947;jan;14
15/01/1947;1947;jan;15
16/01/1947;1947;jan;16
17/01/1947;1947;jan;17
18/01/1947;1947;jan;18
19/01/1947;1947;jan;19
20/01/1947;1947;jan;20
21/01/1947;1947;jan;21
22/01/1947;1947;jan;22
23/01/1947;1947;jan;23
24/01/1947;1947;jan;24
25/01/1947;1947;jan;25
26/01/1947;1947;jan;26
27/01/1947;1947;jan;27
28/01/1947;1947;jan;28
29/01/1947;1947;jan;29
30/01/1947;1947;jan;30
31/01/1947;1947;jan;31
01/02/1947;1947;fev;1
02/02/1947;1947;fev;2
03/02/1947;1947;fev;3
04/02/1947;1947;fev;4
05/02/1947;1947;fev;5
06/02/1947;1947;fev;6
07/02/1947;1947;fev;7
08/02/1947;1947;fev;8
09/02/1947;1947;fev;9
10/02/1947;1947;fev;10
11/02/1947;1947;fev;11
12/02/1947;1947;fev;12
13/02/1947;1947;fev;13
14/02/1947;1947;fev;14
15/02/1947;1947;fev;15
16/02/1947;1947;fev;16
17/02/1947;1947;fev;17
18/02/1947;1947;fev;18
19/02/1947;1947;fev;19
20/02/1947;1947;fev;20
21/02/1947;1947;fev;21
22/02/1947;1947;fev;22
